 accX_mean, accX_std_deviation, accX_variance, accX_median, accX_min, accX_max, accX_add, accY_mean, accY_std_deviation, accY_variance, accY_median, accY_min, accY_max, accY_add, accZ_mean, accZ_std_deviation, accZ_variance, accZ_median, accZ_min, accZ_max, accZ_add, average_resultant_acceleration,class
12.8,204.74999389499382,41922.56,80.0,-384,208,158.72000000000003,2348.8,1188.8075369882208,1413263.36,2624.0,1008,4160,1047.04,2883.2,936.698542755352,877404.1599999998,2960.0,1792,4064,847.36,3718.8529844563627,Midair-S
1446.4,298.2358797998658,88944.64000000001,1504.0,928,1808,241.92,5676.8,703.2286683575977,494530.56,5600.0,4848,6624,636.1600000000002,3484.8,763.8822945977997,583516.1599999999,3872.0,2080,4272,624.64,6816.3012140016235,Midair-S
1590.4,574.0946263465632,329584.64000000013,1264.0,992,2448,545.28,4243.2,824.1724091475035,679260.1599999998,3840.0,3376,5616,746.24,3520.0,289.41872779763236,83763.20000000001,3472.0,3072,3920,243.2,5737.989055409569,Midair-S
2048.0,315.650439568837,99635.2,2000.0,1696,2480,288.0,5433.6,919.8316367683816,846090.2399999999,5280.0,4288,6576,843.5200000000002,3152.0,346.2808109035209,119910.4,3024.0,2736,3600,326.4,6607.073252204793,Midair-S
4150.4,799.1419398329688,638627.8400000001,4512.0,2768,4896,709.1200000000001,5724.8,300.5956752849248,90357.75999999997,5808.0,5328,6096,279.04,4115.2,636.2610784890115,404828.1600000001,4256.0,3232,4864,584.96,8181.321790517716,Midair-S
4291.2,663.4426576577663,440156.1600000001,4352.0,3488,5040,604.1600000000002,6377.6,575.7866271458553,331530.24000000005,6640.0,5696,7168,532.4799999999998,4352.0,651.9680973790053,425062.4000000001,4288.0,3456,5232,576.0,8833.35062136673,Midair-S
6169.6,294.43478055420013,86691.83999999997,6144.0,5808,6592,261.12000000000006,7760.0,675.4198694145739,456192.00000000006,7600.0,7072,8816,608.0,5683.2,502.043185393448,252047.36,5840.0,4704,6080,391.6800000000002,11427.174908961533,Midair-S
5948.8,490.1748259549852,240271.36,5808.0,5264,6640,437.7600000000001,8220.8,341.8762349155027,116879.36,8256.0,7680,8752,247.0400000000001,4979.2,405.7064948950165,164597.76000000007,4960.0,4432,5632,330.2399999999999,11303.194536059265,Midair-S
7705.6,365.6411355413939,133693.44,7600.0,7312,8160,344.32000000000005,5577.6,857.4925305797128,735293.44,5248.0,4656,7040,753.9200000000002,5702.4,697.0272878446008,485847.0400000001,5568.0,4752,6624,628.4799999999998,11090.68342709321,Midair-S
6793.6,166.46152708659142,27709.44,6736.0,6656,7120,130.56000000000023,4041.6,385.14495972295936,148336.63999999998,4240.0,3280,4304,304.6400000000001,3558.4,515.746294218388,265994.24000000005,3696.0,2864,4176,478.72,8668.895089917747,Midair-S
7132.8,612.9816963009581,375746.56000000006,7440.0,6096,7728,554.24,790.4,1143.0138406861047,1306480.64,928.0,-752,2384,1009.92,4169.6,425.32321827052886,180899.84,4176.0,3568,4688,372.47999999999985,8299.827236756197,Midair-S
6732.8,897.7924927286929,806031.3600000001,6416.0,5808,7968,847.36,-294.4,233.97230605351564,54743.03999999999,-208.0,-736,-48,176.64,3888.0,884.6712383705034,782643.2,3392.0,3136,5456,780.8,7780.347755724033,Midair-S
6982.4,634.7464375638511,402903.04,6848.0,6176,7792,583.68,-924.8,458.55006269762964,210268.16000000003,-976.0,-1392,-160,387.84,4819.2,500.7156478481575,250716.16000000003,4848.0,4128,5584,418.56000000000006,8534.275214685778,Midair-S
6348.8,178.57032228228744,31887.36,6352.0,6128,6592,157.43999999999997,-828.8,418.9923149653225,175554.55999999994,-832.0,-1536,-352,336.64,4057.6,399.5004881098394,159600.63999999998,3808.0,3712,4784,344.32,7580.124579451185,Midair-S
6288.0,134.62837739496084,18124.800000000007,6240.0,6160,6544,102.4,-2601.6,177.76568847783867,31600.63999999999,-2624.0,-2832,-2384,161.28000000000003,4492.8,271.0382998766042,73461.76000000001,4624.0,4096,4816,253.44,8154.2944759188085,Midair-S
7894.4,411.8687169475243,169635.84,8176.0,7280,8272,395.52000000000015,-2355.2,139.26435294072922,19394.560000000005,-2304.0,-2624,-2224,107.51999999999991,6150.4,814.0588676502457,662691.8400000001,6096.0,4912,7056,705.28,10280.8530074114,Midair-S
8422.4,279.8125086553494,78295.03999999996,8416.0,8096,8880,231.67999999999992,-2067.2,308.16515052808944,94965.76000000002,-1984.0,-2624,-1776,253.44,6476.8,55.79390647732061,3112.96,6480.0,6416,6560,48.63999999999997,10824.00461197241,Midair-S
9331.2,132.09451161952185,17448.960000000006,9328.0,9168,9552,106.24000000000015,-1388.8,656.5383157135614,431042.56,-1584.0,-2080,-544,618.24,7347.2,274.23085165604544,75202.55999999997,7312.0,6944,7760,227.84,11957.483293737025,Midair-S
9721.6,130.22073567600515,16957.44,9728.0,9568,9952,97.27999999999993,-416.0,230.97705513751797,53350.4,-448.0,-672,-112,211.2,6000.0,294.50432933999457,86732.79999999999,6032.0,5632,6480,243.2,11431.647412337383,Midair-S
10140.8,65.8920329023168,4341.759999999998,10112.0,10048,10224,60.159999999999854,217.6,156.30943669529358,24432.640000000007,224.0,0,432,135.68,5168.0,370.01189170079385,136908.8,5280.0,4656,5584,345.6,11383.82178356636,Midair-S
9644.8,188.6100739621296,35573.76,9536.0,9472,9952,175.35999999999984,185.6,106.4210505492217,11325.44,208.0,48,352,90.88,3616.0,218.9136816190345,47923.2,3584.0,3296,3904,192.0,10302.042050001544,Midair-S
10240.0,48.53040284192992,2355.2,10240.0,10176,10320,38.4,1184.0,872.0220180706447,760422.3999999998,1184.0,112,2448,755.2,3932.8,98.3186655727182,9666.56,3968.0,3808,4032,93.43999999999996,11032.96749927235,Midair-S
10025.6,348.8733867752024,121712.64,10160.0,9440,10416,308.4799999999999,2838.4,190.55455911628042,36311.039999999986,2864.0,2480,3008,143.35999999999996,4204.8,90.16961794307436,8130.559999999998,4240.0,4032,4288,69.11999999999989,11236.080854105672,Midair-S
9120.0,196.7414547064243,38707.2,9120.0,8880,9456,153.6,2070.4,83.8131254637363,7024.640000000002,2112.0,1904,2128,66.55999999999995,3977.6,86.81382378400345,7536.640000000002,3952.0,3888,4144,66.55999999999995,10162.787900964971,Midair-S
7811.2,592.0778327213408,350556.16,7760.0,7040,8736,503.04,1875.2,293.3546658909654,86056.95999999998,2064.0,1328,2096,245.76,2806.4,196.89753680531402,38768.64,2784.0,2544,3152,142.08,8509.236243047904,Midair-S
6560.0,276.94331549976073,76697.6,6576.0,6144,6976,224.0,931.2,336.89784801924753,113500.16,832.0,640,1568,259.84000000000003,3113.6,282.5438726994446,79831.03999999996,3264.0,2592,3344,238.08,7320.87688736807,Midair-S
5350.4,596.3172310104749,355594.2400000001,5360.0,4544,6176,517.1200000000001,1222.4,1447.963756452488,2096599.04,1408.0,-896,2832,1297.92,2764.8,434.3521152245031,188661.76000000004,2960.0,2224,3280,413.44,6145.336521298081,Midair-S
4140.8,171.8492362508487,29532.16000000001,4112.0,3936,4432,143.36000000000004,-547.2,677.8714922461337,459509.76,-864.0,-1152,720,552.96,3286.4,142.60659171300603,20336.64,3248.0,3088,3472,129.28000000000003,5314.703890152301,Midair-S
3996.8,214.99618601268259,46223.36,4144.0,3696,4192,208.64,1148.8,563.1818178883262,317173.76,1152.0,240,1840,464.64,4054.4,322.1686514855224,103792.63999999998,4064.0,3520,4512,241.92,5807.952396499131,Midair-S
3616.0,282.0723311492994,79564.8,3488.0,3392,4144,230.4,121.6,817.1348970641261,667709.44,-288.0,-592,1664,657.9200000000002,4928.0,304.9249087890328,92979.19999999998,4848.0,4576,5456,256.0,6113.544516890345,Midair-S
3760.0,466.805312737548,217907.20000000004,4000.0,3168,4288,448.0,473.6,1214.3399194624217,1474621.4400000004,224.0,-1088,2176,1099.52,5868.8,118.61601915424409,14069.76,5888.0,5696,6016,106.23999999999997,6986.036816393112,Midair-S
3667.2,609.3794876757831,371343.3599999999,3264.0,3104,4640,573.4399999999998,259.2,1128.5343415244395,1273589.7600000002,-16.0,-1024,2064,1002.24,6649.6,569.7977184931509,324669.4400000001,6304.0,6128,7680,491.52000000000015,7598.205093309867,Midair-S
-741.3333333333335,296.1321026539038,87694.22222222223,-880.0,-1040,-256,270.22222222222223,-1144.0,189.2582010552427,35818.666666666664,-1120.0,-1408,-896,162.66666666666666,7402.666666666668,123.12956139322876,15160.888888888889,7416.0,7200,7584,101.33333333333331,7527.136566376945,Backhand Tennis
716.8,512.7394660058849,262901.75999999995,464.0,64,1376,482.56000000000006,697.6,1301.798386847979,1694679.0399999996,880.0,-1280,2352,1140.48,6646.4,626.9550542104274,393072.64,6896.0,5616,7424,549.1200000000001,6721.241028262563,Backhand Tennis
4096.0,1362.0502193384796,1855180.8000000003,3936.0,2368,5808,1235.2,3772.8,1631.4477496996342,2661621.76,2720.0,2624,6896,1301.76,4956.8,972.3683252759728,945500.16,4576.0,4064,6800,757.76,7455.273440994636,Backhand Tennis
13132.8,1092.6207759328026,1193820.1599999995,13376.0,11072,14240,824.3200000000003,15392.0,3457.851355972376,11956736.0,17200.0,9376,18624,3078.4,12918.4,2153.1648891805758,4636119.040000001,13472.0,10384,15424,2014.72,24005.60681174296,Backhand Tennis
17203.2,3145.11980057994,9891778.56,16544.0,13104,21344,2871.04,17209.6,1021.4768915643663,1043415.0399999998,16928.0,16160,19136,770.559999999999,10060.8,2613.900564290845,6832476.159999997,8960.0,7328,14560,2300.16,26331.35239671521,Backhand Tennis
31932.8,1351.3096462321284,1826037.76,32640.0,29232,32640,1080.3200000000004,4787.2,11268.360065244631,126975938.56,5792.0,-11776,18864,9909.76,7804.8,4444.2389854732155,19751260.160000004,7264.0,1552,14208,3848.96,33219.510874183565,Backhand Tennis
21446.4,7802.867821512807,60884746.24,21616.0,11984,32640,6814.719999999998,-30377.6,4095.2074233181397,16770723.840000002,-32576.0,-32624,-22208,3267.840000000001,4300.8,2748.935968697707,7556648.96,4480.0,896,8768,2269.44,37433.18761954424,Backhand Tennis
3123.2,768.7596243299984,590991.36,2624.0,2432,4480,682.24,-19510.4,7898.7357368125695,62390026.23999999,-20480.0,-30464,-8048,6859.52,4902.4,1789.3866658718566,3201904.64,4976.0,1904,7104,1445.12,20357.888204821247,Backhand Tennis
646.4,914.3604540879926,836055.04,352.0,-368,1888,858.8799999999999,1020.8,1989.808272170965,3959336.9600000014,2112.0,-2832,2416,1541.12,5619.2,650.9778490855123,423772.16,5360.0,5040,6832,528.64,5747.632055029271,Backhand Tennis
-857.6,368.2920580191758,135639.03999999998,-896.0,-1328,-432,334.0800000000001,1625.6,322.32753528049693,103895.04,1440.0,1296,2144,299.52,5542.4,806.920466960654,651120.64,5168.0,4800,7072,634.8799999999999,5839.19950678173,Backhand Tennis
-419.2,249.6,62300.16,-448.0,-800,-32,194.56,3580.8,496.50554881088686,246517.76,3776.0,2928,4144,471.04,8444.8,382.8516161648008,146575.36,8560.0,7824,8912,336.6400000000002,9182.184071341631,Backhand Tennis
3573.333333333333,468.3626325354698,219363.5555555556,3560.0,2736,4208,368.0,-1960.0,206.92027450204102,42816.0,-1952.0,-2224,-1584,157.33333333333334,5224.0,725.1225183833877,525802.6666666665,5360.0,3888,6080,610.6666666666666,6625.744268466079,Shake
5318.4,3288.5290085386205,10814423.040000003,3472.0,2688,11440,2746.88,-3449.6,1229.2998983161106,1511178.2399999998,-3472.0,-4736,-1360,993.28,7942.4,4352.7128827893075,18946109.44,5696.0,4048,16064,3578.88,10162.029151699971,Shake
14873.6,849.755164738644,722083.84,14512.0,13680,15872,779.5200000000002,-89.6,921.1109813697805,848445.4400000002,-144.0,-1648,944,743.6800000000002,18137.6,1923.1600661411414,3698544.64,18112.0,15968,20768,1701.1199999999994,23456.439177334647,Shake
12284.8,1620.0156048631134,2624450.56,13392.0,9408,13616,1437.44,-3683.2,1086.7946264129207,1181122.5599999998,-4256.0,-4768,-1808,968.96,10720.0,3995.8122077995613,15966515.2,11008.0,4560,15712,3436.8,16715.28262638715,Shake
4275.2,3005.776199253697,9034690.56,5696.0,-224,7856,2792.96,-5120.0,846.3379939480444,716288.0000000001,-5024.0,-6208,-4080,768.0,-6499.2,5667.744750780508,32123330.56000001,-6880.0,-14688,1632,4815.36,9312.965998005147,Shake
-13600.0,4224.7878053222985,17848832.000000004,-10976.0,-19168,-8864,4064.0,-5510.4,7799.730703043537,60835799.04000002,-6192.0,-14992,4464,7051.52,-27203.2,4868.002563680509,23697448.960000005,-28864.0,-32512,-20864,4604.16,30908.552188674254,Shake
13270.4,16398.966913802833,268926115.84000003,6784.0,-8352,32640,15303.679999999997,-5958.4,4918.802846221833,24194621.44,-5072.0,-12912,800,4359.68,-5648.0,19871.70885454998,394884812.80000013,-11680.0,-26112,29744,16640.0,15604.6772065301,Shake
31078.4,1922.1481316485474,3694653.4400000013,32560.0,28144,32640,1841.92,-14473.6,6418.777254275146,41200701.44,-12848.0,-22128,-4288,5502.719999999998,28764.8,4039.198653198429,16315125.760000002,29728.0,21712,32640,3415.04,44752.27103242918,Shake
9731.2,2823.28874895927,7970959.3599999985,8768.0,7312,15040,2231.04,486.4,1448.8828247998526,2099261.44,160.0,-1728,2320,1262.08,3497.6,4199.012150494447,17631703.040000007,3216.0,-2752,10192,3224.32,10352.10336888113,Shake
-8115.2,12170.48979129435,148120821.76000002,-10928.0,-21184,8496,11279.36,-2928.0,5693.779342405183,32419123.200000007,-1888.0,-13072,3648,4518.4,-26758.4,8252.133047885256,68097699.84,-31520.0,-32624,-10848,6449.92,28114.79371434192,Shake
-1840.0,9742.736207041633,94920908.79999998,-2208.0,-14064,10272,8716.8,-7440.0,5911.440298269112,34945126.39999999,-7856.0,-15616,144,5228.8,-21142.4,7118.440098785689,50672189.44,-23216.0,-29456,-10608,6533.12,22488.66998646207,Shake
31689.6,1530.811235913821,2343383.0400000005,32624.0,28688,32640,1200.6400000000008,-9884.8,10595.0129853625,112254300.16,-12096.0,-24128,2224,9687.04,25830.4,11828.407730544292,139911229.44,30960.0,2224,32640,9442.56,42061.25988793013,Shake
16768.0,6145.441497565494,37766451.2,13504.0,10352,24672,5932.8,-3577.6,3897.8128020724653,15192944.64,-4016.0,-9200,1696,3399.6800000000007,13859.2,8470.850309148427,71755304.96000001,10896.0,4784,28320,7408.6399999999985,22046.370912238595,Shake
-4742.4,14105.57894735271,198967357.44,3120.0,-22432,8480,13684.48,-956.8,4137.92790657353,17122447.359999996,-3216.0,-4848,6240,3690.24,-19811.2,13842.932960901024,191626792.96,-27136.0,-32624,1200,13116.16,20393.36827108264,Shake
-1260.8,17056.799681065615,290934415.36000013,-8144.0,-17008,27696,15223.04,-15347.2,3349.6893229074244,11220418.56,-14992.0,-19824,-10320,2877.44,-25948.8,6603.945681181819,43612098.56,-29552.0,-32336,-14704,5968.64,30173.935539137085,Shake
30038.4,3730.747142329536,13918474.239999998,32336.0,22864,32640,2942.72,-4217.6,16184.835094618667,261948887.04,-10352.0,-23168,15776,15342.079999999998,29020.8,3997.469919836796,15979765.759999998,31952.0,22848,32608,3811.84,41979.762469075504,Shake
5433.6,7840.356563320319,61471191.04,-288.0,-1312,16144,7640.32,572.8,2146.4678334417217,4607324.159999998,-240.0,-2000,3648,1999.36,4659.2,4642.188725159716,21549916.159999996,2768.0,624,13648,3595.5200000000004,7180.54687610909,Shake
-105.6,1975.4551475546084,3902423.04,-128.0,-2160,3328,1556.48,2057.6,531.2963767992401,282275.84,2064.0,1168,2768,410.88,38.4,2160.4052953091928,4667351.04,-1008.0,-2800,3024,1998.0800000000006,2060.6658341419648,Shake
-1466.666666666667,56.69411100125146,3214.222222222222,-1464.0,-1552,-1392,48.0,-2389.333333333333,137.5338342210947,18915.55555555556,-2320.0,-2656,-2272,119.11111111111117,-7416.0,148.01801692136445,21909.33333333333,-7368.0,-7632,-7264,136.0,7928.245763653451,Midair-S
-1520.0,154.46423534268382,23859.200000000004,-1456.0,-1824,-1392,121.6,-3417.6,281.8180973606912,79421.44000000003,-3456.0,-3728,-2992,250.88,-8531.2,851.9094787593338,725749.7599999999,-8096.0,-10080,-7760,727.0400000000003,9315.136241623091,Midair-S
-803.2,244.8365985713737,59944.96000000002,-832.0,-1168,-496,213.76,-3270.4,282.9060621478444,80035.84,-3152.0,-3728,-2960,257.28000000000003,-11948.8,314.08941402091216,98652.15999999996,-12080.0,-12304,-11424,279.04000000000013,12414.28482998517,Midair-S
-1152.0,59.86651818838306,3584.0,-1120.0,-1232,-1088,57.6,-4345.6,265.54216237727667,70512.64,-4240.0,-4672,-3968,241.92000000000007,-11369.6,764.364729693881,584253.44,-10944.0,-12576,-10528,709.1200000000001,12226.166509581,Midair-S
-912.0,234.0598214132447,54784.0,-848.0,-1216,-624,217.6,-3702.4,51.2,2621.44,-3696.0,-3776,-3648,46.08000000000002,-11475.2,1040.0935342554537,1081794.5600000005,-11632.0,-12752,-9840,904.9599999999997,12092.13483219568,Midair-S
-780.8,143.608356302828,20623.359999999993,-800.0,-960,-560,125.44,-3203.2,261.4225697984013,68341.76,-3200.0,-3600,-2864,221.44,-9328.0,85.26664060463507,7270.4,-9360.0,-9440,-9200,76.8,9893.519236348611,Midair-S
-710.4,233.53423731864243,54538.24,-848.0,-960,-336,216.32,-2752.0,138.74869368754432,19251.2,-2832.0,-2848,-2480,108.8,-7404.8,1174.334603083806,1379061.7600000005,-7360.0,-8992,-5760,1020.16,7931.534227373668,Midair-S
-489.6,98.42276159507007,9687.04,-464.0,-624,-352,88.32000000000002,-2604.8,157.8738737093633,24924.16,-2624.0,-2864,-2432,131.83999999999997,-3996.8,857.6596994146338,735580.16,-3872.0,-5248,-2832,751.36,4795.737841041773,Midair-S
-675.2,225.91184121245172,51036.16,-736.0,-896,-272,188.16,-2636.8,557.3330781498619,310620.16000000003,-2848.0,-3200,-1744,509.44,-1574.4,270.1300427571876,72970.24,-1440.0,-2064,-1344,231.68,3144.4148326834998,Midair-S
633.6,379.2506295314485,143831.03999999995,576.0,96,1264,293.12,-1609.6,462.6850332569664,214077.44000000003,-1728.0,-2208,-880,404.48,-524.8,477.58324928749335,228085.76,-592.0,-1136,192,419.84,1807.6714745771694,Midair-S
2921.6,790.5101137872937,624906.24,3344.0,1856,3664,762.88,-249.6,267.08021267027624,71331.83999999997,-144.0,-608,96,248.32,1827.2,857.719394674039,735682.5599999998,1728.0,624,3008,752.64,3454.95391575633,Midair-S
5465.6,809.1382082190903,654704.6399999999,5536.0,4208,6448,698.8799999999999,1014.4,696.292352392298,484823.04,1088.0,-16,1760,619.52,4265.6,633.1311396543373,400855.0399999999,4240.0,3392,5280,510.72000000000014,7006.934713553424,Midair-S
8556.8,1571.763646353993,2470440.96,7616.0,6960,11136,1448.9599999999996,1884.8,757.1500247639169,573276.16,1888.0,1008,3136,618.24,6630.4,415.4581085982076,172605.44000000006,6816.0,5872,6992,350.72000000000014,10987.879751799252,Midair-S
13040.0,474.7445628967224,225382.4,13040.0,12240,13536,384.0,3872.0,564.1446622985987,318259.2,3664.0,3280,4784,512.0,7564.8,274.6040057974392,75407.36000000003,7568.0,7120,7888,227.84,15564.709539210811,Midair-S
13536.0,78.38367176906169,6143.999999999999,13536.0,13440,13664,64.0,5644.8,289.13553915075886,83599.36000000003,5648.0,5136,6000,215.04,6172.8,463.6578048518109,214978.56000000003,5904.0,5712,6992,405.7600000000001,15911.96162891301,Midair-S
12752.0,446.1676814830944,199065.6,12800.0,11952,13184,352.0,7091.2,437.4061727959494,191324.16,7216.0,6416,7664,386.56000000000006,5036.8,402.5391409540196,162037.76000000007,4976.0,4480,5552,360.96,15435.931318841765,Midair-S
9628.8,1259.6136550545966,1586626.5600000003,9632.0,8096,11120,1123.84,6937.6,651.3080991358852,424202.2400000001,6528.0,6368,8048,593.9200000000002,3488.0,496.0516102181305,246067.20000000004,3584.0,2800,4064,454.4,12369.730280002066,Midair-S
7820.8,195.540686303388,38236.16,7808.0,7600,8160,156.16000000000003,9043.2,340.2248668160516,115752.96,8896.0,8592,9456,317.44000000000017,4716.8,781.7698894175958,611164.16,5136.0,3488,5616,720.64,12852.726602554028,Midair-S
4556.8,1345.0814696515595,1809244.16,4032.0,3152,6704,1231.36,8851.2,138.52710926024554,19189.760000000006,8864.0,8656,9008,124.15999999999985,3456.0,504.44424865390226,254464.0,3168.0,2896,4224,473.6,10538.126193968264,Midair-S
4633.6,582.505484952717,339312.64,4432.0,3856,5408,536.32,7456.0,652.5960465709243,425881.6,7456.0,6688,8336,576.0,5113.6,467.3095761912011,218378.24,5360.0,4320,5616,417.27999999999986,10159.28589616416,Midair-S
4384.0,318.5567453374673,101478.4,4288.0,4064,4960,262.4,3689.6,2380.541921496028,5666979.840000002,4000.0,128,6592,2106.88,5526.4,313.3059846220624,98160.64,5488.0,5168,6064,257.2799999999999,7960.760084313557,Midair-S
2377.6,967.5754440869196,936202.24,2304.0,784,3680,766.72,-2963.2,742.9515192796903,551976.96,-3264.0,-3664,-1680,655.36,7094.4,333.87518625977583,111472.64,7088.0,6496,7440,250.87999999999997,8047.611282859032,Midair-S
3625.6,951.9986554612353,906301.44,4048.0,1968,4512,839.68,-5184.0,1049.092560263393,1100595.2000000002,-5104.0,-6672,-3760,915.2,6160.0,464.16548773039983,215449.6,6272.0,5472,6704,422.4,8829.746959001714,Midair-S
3257.6,525.092601357132,275722.24,3168.0,2464,3904,459.52,-7913.6,275.01389055827707,75632.64000000003,-8016.0,-8160,-7376,215.03999999999982,4198.4,756.8930175394671,572887.04,4032.0,3408,5344,686.0799999999998,9532.239258432408,Midair-S
5657.6,575.8755421095777,331632.64,5920.0,4576,6192,462.07999999999987,-7372.8,155.91587475302188,24309.76000000001,-7328.0,-7632,-7168,130.56000000000003,4576.0,666.7989202150825,444620.79999999993,4880.0,3504,5328,608.0,10358.879939452914,Midair-S
7449.6,666.2304706330985,443863.04,7072.0,6704,8416,632.32,-6745.6,433.4317016555204,187863.04000000004,-6880.0,-7216,-6032,385.27999999999986,3401.6,580.9211994754537,337469.44,3232.0,2848,4464,472.32,10609.926582215356,Midair-S
9094.4,211.92602482942013,44912.64,9104.0,8736,9344,171.5200000000001,-5305.6,174.86177398162238,30576.64,-5264.0,-5632,-5104,130.56000000000023,3990.4,265.54216237727667,70512.64,3968.0,3648,4336,238.08,11259.697814772828,Midair-S
9424.0,566.7705002909025,321228.8,9296.0,8800,10320,505.6,-3814.4,571.0543231602403,326103.04000000004,-3664.0,-4640,-3168,526.08,4550.4,200.5049625321029,40202.24,4432.0,4352,4832,193.27999999999992,11138.5620041368,Midair-S
9929.6,265.54216237727667,70512.64,9984.0,9584,10304,238.07999999999996,-1568.0,681.7577282290242,464793.6,-1568.0,-2560,-592,569.6,3708.8,240.19192326137863,57692.16,3600.0,3504,4160,194.56000000000003,10714.979122704814,Midair-S
11494.4,539.994666640329,291594.24000000005,11792.0,10544,11968,478.72000000000014,-473.6,109.73714047668638,12042.24,-496.0,-656,-352,90.88,4192.0,300.0159995733561,90009.60000000002,4304.0,3776,4544,281.6,12244.116641064802,Midair-S
12044.8,155.91587475302188,24309.76000000001,11968.0,11888,12256,149.75999999999985,691.2,351.6216148077362,123637.76,720.0,224,1120,316.16,4147.2,111.0358500665438,12328.96,4176.0,3952,4272,92.16000000000004,12757.516698793695,Midair-S
11897.6,349.45992617180013,122122.24,12112.0,11280,12224,308.4799999999999,1654.4,496.31989684073716,246333.44,1632.0,1008,2464,404.48,4153.6,426.5253099172428,181923.84000000003,4336.0,3376,4512,359.67999999999995,12709.92990067215,Midair-S
11353.6,239.16655284550131,57200.63999999999,11328.0,11056,11664,216.32000000000008,3388.8,169.75087628639798,28815.359999999993,3440.0,3104,3600,144.63999999999996,1504.0,466.25658172298216,217395.2,1328.0,1056,2368,377.6,11943.626517938344,Midair-S
9865.6,1284.8547933521515,1650851.84,9984.0,7968,11536,1121.28,2572.8,444.2586633932983,197365.76,2656.0,1888,3152,387.84,2099.2,175.67970856077832,30863.36,2208.0,1856,2288,168.96000000000004,10409.41899627448,Midair-S
-3101.333333333333,104.68152760741613,10958.222222222224,-3096.0,-3216,-2992,104.0,-4637.333333333333,103.03828846059551,10616.88888888889,-4624.0,-4816,-4528,93.33333333333331,-5997.333333333332,219.85045422337024,48334.22222222223,-6080.0,-6208,-5616,190.22222222222234,8190.91789728111,Backhand Tennis
-1564.8,1099.9997090908703,1209999.3599999996,-1696.0,-2880,176,951.0400000000003,-4953.6,87.40160181598503,7639.039999999997,-4928.0,-5088,-4832,75.52000000000007,-7049.6,689.5684447536736,475504.64,-6880.0,-8160,-6304,613.1200000000001,8756.917960104458,Backhand Tennis
2768.0,1199.0823157731916,1437798.4,2128.0,1312,4416,1132.8,-5267.2,275.16278818183247,75714.56,-5312.0,-5664,-4944,245.76000000000005,-10160.0,747.6640957007364,559001.6,-10544.0,-10944,-8896,672.0,11774.158986526385,Backhand Tennis
7568.0,1449.0029675607987,2099609.6,7840.0,5472,9472,1292.8,-8166.4,1377.0265937882245,1896202.24,-8176.0,-10160,-6352,1182.72,-10531.2,181.97846026384548,33116.16,-10464.0,-10800,-10288,163.84000000000015,15325.497916870434,Backhand Tennis
11446.4,1250.4836824205265,1563709.4400000004,11568.0,9632,13440,984.32,-12979.2,1026.666528138519,1054044.1600000004,-13296.0,-14192,-11424,936.9599999999997,-10566.4,552.6465778415713,305418.24,-10720.0,-11152,-9664,491.52000000000015,20276.30426285816,Backhand Tennis
17440.0,1605.7815542594824,2578534.4,17424.0,15088,19488,1382.4,-16499.2,1288.2692886194252,1659637.7599999998,-16336.0,-18336,-14816,1143.0400000000004,-6873.6,1358.836207936777,1846435.84,-6832.0,-8784,-5072,1182.72,24972.456378978823,Backhand Tennis
20886.4,1178.1303153726244,1387991.04,20800.0,19600,22640,1038.0800000000004,-18214.4,835.8434303145535,698634.2399999999,-18640.0,-18944,-16768,747.5199999999996,1270.4,4846.258168938176,23486218.24,-112.0,-4176,8944,4359.68,27742.025673695854,Backhand Tennis
19635.2,1886.7629845849744,3559874.56,19664.0,17392,22208,1666.56,-21948.8,5108.681489386474,26098626.56,-21072.0,-29792,-15984,4540.16,10963.2,1674.7774061050625,2804879.360000001,11360.0,8448,12752,1525.7599999999998,31424.236740452423,Backhand Tennis
19244.8,1075.0476082481184,1155727.36,19072.0,17712,20528,962.5599999999997,-22435.2,10001.673587955169,100033474.56000002,-25648.0,-32352,-6624,9109.76,17334.4,3738.2328231398324,13974384.64,18512.0,10944,21440,3237.12,34266.338430593954,Backhand Tennis
12576.0,3899.643470882947,15207219.199999996,13760.0,7648,18112,3532.8,-7273.6,1104.7000678917332,1220362.24,-7424.0,-8304,-5248,852.4799999999998,20643.2,1736.8484562563308,3016642.56,21328.0,17632,22256,1525.7599999999998,25242.875018507697,Backhand Tennis
-3594.666666666666,68.29999186595039,4664.88888888889,-3608.0,-3664,-3472,58.66666666666666,-1474.666666666667,76.96463834486299,5923.555555555556,-1504.0,-1552,-1328,65.77777777777776,7072.0,52.255781179374466,2730.6666666666665,7088.0,6976,7136,42.66666666666666,8069.0429557799625,Shake
-3472.0,35.05424368033063,1228.7999999999995,-3488.0,-3520,-3424,32.0,-1241.6,38.66574711550263,1495.0400000000004,-1248.0,-1296,-1184,33.28000000000001,6937.6,67.57987866221721,4567.039999999999,6912.0,6864,7040,62.72000000000007,7856.630850434554,Shake
-3337.6,142.60659171300603,20336.64,-3392.0,-3472,-3104,129.28000000000003,-1718.4,282.5438726994447,79831.04000000001,-1664.0,-2128,-1408,257.28000000000003,7347.2,144.3196452323799,20828.16,7392.0,7104,7520,124.16000000000004,8250.686041778587,Shake
