Processing Time, Timestamp, X, Y, Z
1589593775110, 127126, -4064, -4816, 5712
1589593775122, 127137, -3920, -5456, 5648
1589593775133, 127148, -3856, -6032, 5536
1589593775143, 127159, -3808, -6960, 5520
1589593775155, 127170, -4224, -7632, 5472
1589593775165, 127181, -4256, -8096, 5472
1589593775177, 127192, -4176, -8240, 5536
1589593775187, 127203, -4192, -7936, 5472
1589593775199, 127214, -4176, -7008, 5168
1589593775210, 127225, -4128, -6336, 5024
1589593775221, 127236, -3952, -5792, 4896
1589593775231, 127247, -3968, -5280, 4608
1589593775243, 127258, -4000, -4992, 4480
1589593775253, 127269, -3792, -4752, 4240
1589593775264, 127280, -3616, -4352, 4256
1589593775276, 127291, -3536, -4288, 4112
1589593775286, 127302, -3552, -4336, 4176
1589593775298, 127313, -3504, -4576, 4288
1589593775309, 127324, -3328, -4912, 4512
1589593775320, 127335, -3328, -5120, 4448
1589593775330, 127346, -3408, -5456, 4432
1589593775341, 127357, -3392, -5456, 4240
1589593775353, 127368, -3472, -5360, 4128
1589593775364, 127379, -3552, -5248, 3856
1589593775375, 127390, -3296, -5168, 3648
1589593775385, 127401, -3216, -5056, 3648
1589593775396, 127412, -3168, -5264, 3728
1589593775408, 127423, -3040, -5504, 3968
1589593775419, 127434, -2992, -5664, 4064
1589593775430, 127445, -3024, -5904, 4128
1589593775441, 127456, -2928, -6192, 4032
1589593775452, 127467, -2928, -6464, 3808
1589593775462, 127478, -3040, -6656, 3712
1589593775474, 127489, -2928, -6800, 3424
1589593775485, 127500, -3008, -6896, 2896
1589593775495, 127511, -3104, -7072, 2624
1589593775507, 127522, -3200, -7168, 2512
1589593775518, 127533, -3248, -7264, 2336
1589593775528, 127544, -3216, -7280, 2528
1589593775540, 127555, -3264, -7264, 2832
1589593775550, 127566, -3184, -7168, 3296
1589593775562, 127577, -3216, -6960, 3728
1589593775573, 127588, -3264, -6864, 3888
1589593775583, 127599, -3248, -6608, 3616
1589593775595, 127610, -3184, -6384, 3296
1589593775606, 127621, -3056, -6288, 2736
1589593775616, 127632, -3072, -6384, 2352
1589593775628, 127643, -2832, -6576, 2112
1589593775639, 127654, -2672, -6880, 1920
1589593775650, 127665, -2480, -7232, 2048
1589593775660, 127676, -2400, -7424, 2288
1589593775671, 127687, -2464, -7648, 3040
1589593775683, 127698, -2432, -7616, 3392
1589593775694, 127709, -2432, -7488, 3648
1589593775704, 127720, -2416, -7312, 3776
1589593775715, 127731, -2352, -7280, 3792
1589593775727, 127742, -2128, -7184, 3712
1589593775738, 127753, -1904, -6992, 3616
1589593775748, 127764, -1744, -7136, 3472
1589593775760, 127775, -1488, -7264, 3248
1589593775770, 127786, -1488, -7488, 2992
1589593775782, 127797, -1360, -7520, 2768
1589593775793, 127808, -1296, -7440, 2672
1589593775804, 127819, -1376, -7440, 2752
1589593775814, 127830, -1392, -7568, 2752
1589593775825, 127841, -1360, -7648, 2832
1589593775836, 127852, -1392, -8000, 2800
1589593775848, 127863, -1312, -8288, 2736
1589593775858, 127874, -1264, -8480, 2544
1589593775870, 127885, -1376, -8624, 2256
1589593775881, 127896, -1440, -8560, 2144
1589593775891, 127907, -1760, -8272, 2288
1589593775903, 127918, -1824, -7680, 2576
1589593775914, 127929, -2512, -7184, 3072
1589593775925, 127940, -2784, -6768, 3440
1589593775936, 127951, -2880, -6384, 3872
1589593775946, 127962, -3184, -6112, 4208
1589593775958, 127973, -3264, -5760, 4432
1589593775969, 127984, -3312, -5568, 4512
1589593775979, 127995, -3568, -5280, 4720
1589593775990, 128006, -3584, -4976, 5120
1589593776001, 128017, -3680, -4736, 5040
1589593776012, 128028, -3696, -4704, 5152
1589593776024, 128039, -3680, -4816, 5024
1589593776035, 128050, -3584, -4912, 5152
1589593776046, 128061, -3536, -4992, 5168
1589593776056, 128072, -3680, -5056, 5360
1589593776068, 128083, -3712, -4928, 5744
1589593776079, 128094, -3792, -4608, 6208
1589593776089, 128105, -3952, -4272, 6624
1589593776101, 128116, -3984, -4032, 6784
1589593776112, 128127, -4016, -3920, 6768
1589593776122, 128138, -4048, -3680, 6704
1589593776134, 128149, -4112, -3504, 6576
1589593776145, 128160, -4176, -3104, 6608
1589593776156, 128171, -4256, -2544, 6992
1589593776166, 128182, -5152, -1920, 7792
1589593776177, 128193, -5792, -1360, 8912
1589593776189, 128204, -5984, -544, 10112
1589593776200, 128215, -7616, -80, 10960
1589593776210, 128226, -8160, 544, 11600
1589593776221, 128237, -8272, 912, 11824
1589593776233, 128248, -9296, 1120, 11840
1589593776243, 128259, -10480, 1648, 12272
1589593776255, 128270, -11584, 2176, 13184
1589593776266, 128281, -12432, 2272, 14304
1589593776276, 128292, -13536, 1600, 15216
1589593776287, 128303, -14480, 336, 15264
1589593776299, 128314, -15456, -1520, 14032
1589593776310, 128325, -16336, -3616, 11360
1589593776320, 128336, -16592, -4912, 9280
1589593776331, 128347, -16720, -6080, 7248
1589593776343, 128358, -16800, -7056, 5152
1589593776353, 128369, -16880, -7872, 3664
1589593776364, 128380, -16352, -8352, 2032
1589593776375, 128391, -16240, -8880, 0
1589593776386, 128402, -13856, -9648, -1264
1589593776398, 128413, -12656, -10176, -1936
1589593776409, 128424, -12304, -10272, -1968
1589593776420, 128435, -10896, -9968, -1488
1589593776430, 128446, -10672, -9120, -816
1589593776442, 128457, -10576, -8432, -256
1589593776452, 128468, -9888, -7840, -112
1589593776464, 128479, -9408, -7504, -176
1589593776475, 128490, -8608, -7376, -400
1589593776485, 128501, -8096, -7552, -128
1589593776497, 128512, -7520, -7840, 720
1589593776507, 128523, -7856, -8080, -256
1589593776518, 128534, -6992, -8384, 272
1589593776530, 128545, -5776, -8640, 1776
1589593776541, 128556, -5152, -7824, 2224
1589593776552, 128567, -5024, -7696, 1776
1589593776563, 128578, -4496, -6320, 1328
1589593776573, 128589, -3888, -5744, 64
1589593776584, 128600, -3696, -5184, 368
1589593776596, 128611, -3680, -4912, 1072
1589593776607, 128622, -3424, -4864, 1792
1589593776618, 128633, -3280, -5184, 2560
1589593776628, 128644, -3280, -5696, 3024
1589593776640, 128655, -2496, -6016, 3232
1589593776650, 128666, -2176, -6208, 3168
1589593776662, 128677, -2080, -6176, 2928
1589593776672, 128688, -1616, -6128, 2448
1589593776684, 128699, -1440, -6160, 2688
1589593776695, 128710, -1280, -6112, 2688
1589593776705, 128721, -1232, -5984, 2528
1589593776716, 128732, -1136, -6096, 2432
1589593776728, 128743, -1040, -6080, 2656
1589593776739, 128754, -1056, -6048, 2768
1589593776750, 128765, -1184, -6128, 2816
1589593776760, 128776, -1264, -6272, 2864
1589593776772, 128787, -1440, -6240, 2960
1589593776782, 128798, -1712, -6304, 3104
1589593776794, 128809, -2080, -6208, 3760
1589593776805, 128820, -2464, -5936, 4368
1589593776816, 128831, -2448, -5600, 4528
1589593776827, 128842, -3120, -5312, 4480
1589593776837, 128853, -3280, -4816, 4480
1589593776848, 128864, -3328, -4304, 4352
1589593776859, 128875, -3408, -4096, 4208
1589593776871, 128886, -3264, -4096, 4080
1589593776882, 128897, -3136, -4192, 4112
1589593776892, 128908, -3072, -4160, 4048
1589593776904, 128919, -3040, -3824, 4384
1589593776914, 128930, -3040, -3664, 4624
1589593776926, 128941, -3008, -3408, 4656
1589593776937, 128952, -2592, -3328, 4928
1589593776948, 128963, -2400, -3568, 5072
1589593776959, 128974, -2320, -3712, 5728
1589593776969, 128985, -2016, -4016, 6016
1589593776980, 128996, -2160, -4304, 6656
1589593776992, 129007, -2480, -4496, 7312
1589593777002, 129018, -2704, -4800, 8304
1589593777014, 129029, -2912, -4656, 8912
1589593777024, 129040, -2960, -4208, 8960
1589593777035, 129051, -2864, -3856, 8560
1589593777046, 129062, -2416, -3584, 8096
1589593777058, 129073, -2016, -3440, 7808
1589593777069, 129084, -1920, -3664, 7904
1589593777080, 129095, -1936, -3936, 8048
1589593777090, 129106, -1888, -4096, 8096
1589593777102, 129117, -1952, -4048, 8000
1589593777113, 129128, -1808, -4016, 7760
1589593777124, 129139, -1728, -3952, 7520
1589593777135, 129150, -1744, -3952, 7584
1589593777145, 129161, -2256, -4096, 8112
1589593777157, 129172, -2336, -4272, 8848
1589593777168, 129183, -2336, -4592, 9088
1589593777179, 129194, -2288, -4576, 8928
1589593777190, 129205, -2000, -4272, 8512
1589593777201, 129216, -1584, -4176, 7888
1589593777211, 129227, -1456, -3968, 7520
1589593777223, 129238, -1168, -3824, 7216
1589593777234, 129249, -1184, -3728, 6944
1589593777244, 129260, -1312, -3696, 6832
1589593777255, 129271, -1504, -3504, 7088
1589593777267, 129282, -1520, -3072, 7392
1589593777278, 129293, -1552, -3040, 7680
1589593777288, 129304, -1760, -7056, 6112
1589593777300, 129315, -1216, -496, 10864
1589593777310, 129326, -1616, -5904, 3920
1589593777321, 129337, -1136, -5568, 4800
1589593777332, 129348, -1376, -3712, 8032
1589593777343, 129359, -1520, -5184, 7216
1589593777354, 129370, -1520, -5120, 7840
1589593777366, 129381, -1904, -5360, 7856
1589593777377, 129392, -2032, -5248, 7664
1589593777387, 129403, -1920, -4768, 7664
1589593777399, 129414, -2272, -4672, 6816
1589593777410, 129425, -1776, -2368, 10704
1589593777420, 129436, -2544, -5664, 4528
1589593777432, 129447, -2352, -3872, 7744
1589593777443, 129458, -2272, -4848, 5664
1589593777454, 129469, -2224, -4160, 6864
1589593777465, 129480, -2064, -5104, 5424
1589593777476, 129491, -2176, -4832, 5392
1589593777487, 129502, -2112, -4048, 6496
1589593777498, 129513, -2128, -4464, 5888
1589593777508, 129524, -2144, -4288, 6208
1589593777519, 129535, -2288, -4304, 6000
1589593777531, 129546, -2208, -4256, 6112
1589593777542, 129557, -2128, -4352, 5952
1589593777553, 129568, -2128, -4672, 5664
1589593777563, 129579, -2080, -4768, 5520
1589593777575, 129590, -2096, -4832, 5408
1589593777585, 129601, -2096, -4800, 5280
1589593777597, 129612, -2160, -4688, 5392
1589593777608, 129623, -2288, -4592, 5696
1589593777618, 129634, -2560, -4544, 5968
1589593777630, 129645, -2752, -4624, 6032
1589593777641, 129656, -2752, -4688, 6000
1589593777652, 129667, -2768, -4928, 5776
1589593777663, 129678, -2704, -5184, 5696
1589593777674, 129689, -2704, -5328, 5776
1589593777685, 129700, -2704, -5424, 5696
1589593777696, 129711, -2512, -5376, 5392
1589593777707, 129722, -2496, -5280, 5184
1589593777718, 129733, -2400, -5248, 4992
1589593777728, 129744, -2416, -5136, 4832
1589593777740, 129755, -2512, -5072, 5008
1589593777750, 129766, -2624, -4928, 5200
1589593777762, 129777, -2672, -4976, 5440
1589593777773, 129788, -2624, -5040, 5440
1589593777783, 129799, -2528, -5136, 5392
1589593777794, 129810, -2464, -5296, 5184
1589593777805, 129821, -2400, -5312, 5088
1589593777817, 129832, -2368, -5360, 4928
1589593777827, 129843, -2432, -5376, 5056
1589593777838, 129854, -2336, -5440, 5040
1589593777849, 129865, -2528, -5328, 4992
1589593777861, 129876, -2560, -5120, 5248
1589593777872, 129887, -2656, -5072, 5504
1589593777883, 129898, -2784, -4944, 5584
1589593777894, 129909, -2784, -4928, 5808
1589593777905, 129920, -2912, -4944, 5856
1589593777916, 129931, -2944, -5168, 5712
1589593777927, 129942, -2800, -5328, 5648
1589593777938, 129953, -2832, -5616, 5600
1589593777949, 129964, -2816, -5936, 5552
1589593777959, 129975, -2896, -6304, 5472
1589593777970, 129986, -2832, -6528, 5488
1589593777981, 129997, -2912, -6464, 5792
1589593777992, 130008, -2944, -6144, 5888
1589593778004, 130019, -2928, -5888, 5968
1589593778014, 130030, -2960, -5840, 5888
1589593778026, 130041, -2864, -5824, 5696
1589593778037, 130052, -2752, -5776, 5456
1589593778048, 130063, -2672, -5968, 5216
1589593778059, 130074, -2464, -6000, 5056
1589593778070, 130085, -2384, -6032, 5024
1589593778081, 130096, -2416, -5984, 4768
1589593778091, 130107, -2320, -6016, 4800
1589593778103, 130118, -2240, -6032, 4640
1589593778113, 130129, -2240, -6256, 4752
1589593778125, 130140, -2288, -6224, 4800
1589593778136, 130151, -2336, -6224, 4736
1589593778147, 130162, -2352, -6160, 4624
1589593778158, 130173, -2144, -5984, 4400
1589593778168, 130184, -2224, -5952, 4080
1589593778180, 130195, -2112, -5904, 4128
1589593778191, 130206, -2272, -6032, 3968
1589593778201, 130217, -2384, -6176, 3952
1589593778212, 130228, -2448, -6224, 3904
1589593778224, 130239, -2480, -6256, 3920
1589593778235, 130250, -2576, -6384, 3888
1589593778246, 130261, -2624, -6368, 3808
1589593778256, 130272, -2624, -6384, 3808
1589593778268, 130283, -2640, -6320, 3808
1589593778278, 130294, -2656, -6352, 3904
1589593778290, 130305, -2688, -6400, 3936
1589593778300, 130316, -2688, -6480, 4000
1589593778311, 130327, -2560, -6480, 4080
1589593778323, 130338, -2480, -6608, 4288
1589593778333, 130349, -2512, -6704, 4336
1589593778345, 130360, -2368, -6592, 4464
1589593778356, 130371, -2336, -6480, 4560
1589593778367, 130382, -2288, -6336, 4384
1589593778378, 130393, -2176, -6256, 4272
1589593778389, 130404, -2160, -5984, 4288
1589593778400, 130415, -2080, -5872, 3952
1589593778411, 130426, -2160, -5856, 3984
1589593778421, 130437, -2144, -5888, 3936
1589593778432, 130448, -2240, -6032, 3952
1589593778443, 130459, -2288, -6272, 3904
1589593778455, 130470, -2256, -6480, 4000
1589593778465, 130481, -2384, -6528, 3936
1589593778476, 130492, -2288, -6576, 3920
1589593778488, 130503, -2288, -6608, 3840
1589593778499, 130514, -2320, -6528, 3920
1589593778509, 130525, -2352, -6624, 4000
1589593778520, 130536, -2320, -6512, 4064
1589593778531, 130547, -2400, -6416, 4080
1589593778543, 130558, -2304, -6448, 4048
1589593778554, 130569, -2368, -6448, 4112
1589593778565, 130580, -2304, -6448, 3904
1589593778575, 130591, -2256, -6416, 3792
1589593778586, 130602, -2224, -6400, 3744
1589593778597, 130613, -2240, -6432, 3696
1589593778608, 130624, -2240, -6448, 3568
1589593778619, 130635, -2256, -6432, 3776
1589593778631, 130646, -2336, -6464, 3888
1589593778642, 130657, -2336, -6592, 4144
1589593778653, 130668, -2384, -6656, 4128
1589593778663, 130679, -2352, -6592, 4160
1589593778674, 130690, -2288, -6496, 4288
1589593778685, 130701, -2272, -6448, 4128
1589593778696, 130712, -2256, -6416, 3920
1589593778708, 130723, -2192, -6352, 3872
1589593778718, 130734, -2176, -6272, 3872
1589593778730, 130745, -2288, -6224, 3904
1589593778740, 130756, -2368, -6176, 3984
1589593778751, 130767, -2288, -6224, 4016
1589593778763, 130778, -2272, -6256, 4032
1589593778773, 130789, -2224, -6320, 4112
1589593778785, 130800, -2256, -6416, 4144
1589593778796, 130811, -2256, -6480, 4224
1589593778807, 130822, -2160, -6512, 4128
1589593778819, 130833, -2256, -6480, 4048
1589593778828, 130844, -2288, -6560, 4240
1589593778839, 130855, -2256, -6560, 4032
1589593778850, 130866, -2304, -6560, 4064
1589593778862, 130877, -2384, -6416, 4112
1589593778873, 130888, -2448, -6496, 4016
1589593778884, 130899, -2384, -6512, 4032
1589593778895, 130910, -2368, -6544, 4048
1589593778905, 130921, -2336, -6544, 3904
1589593778917, 130932, -2288, -6544, 3856
1589593778928, 130943, -2288, -6608, 3776
1589593778938, 130954, -2256, -6560, 3760
1589593778950, 130965, -2224, -6528, 3776
1589593778961, 130976, -2256, -6480, 3696
1589593778972, 130987, -2240, -6448, 3664
1589593778983, 130998, -2240, -6496, 3712
1589593778993, 131009, -2240, -6560, 3664
1589593779004, 131020, -2256, -6592, 3728
1589593779016, 131031, -2336, -6608, 3776
1589593779027, 131042, -2336, -6528, 3840
1589593779038, 131053, -2384, -6560, 3872
1589593779049, 131064, -2352, -6544, 3808
1589593779060, 131075, -2320, -6544, 3744
1589593779071, 131086, -2256, -6496, 3760
1589593779082, 131097, -2336, -6592, 3760
1589593779093, 131108, -2336, -6624, 3712
1589593779103, 131119, -2336, -6464, 3728
1589593779115, 131130, -2432, -6528, 3744
1589593779126, 131141, -2368, -6544, 3840
1589593779137, 131152, -2320, -6560, 3776
1589593779148, 131163, -2368, -6688, 3808
1589593779159, 131174, -2368, -6656, 3744
1589593779169, 131185, -2304, -6592, 3744
1589593779181, 131196, -2368, -6640, 3808
1589593779191, 131207, -2288, -6560, 3808
1589593779202, 131218, -2256, -6656, 3824
1589593779214, 131229, -2384, -6656, 3840
1589593779224, 131240, -2256, -6608, 3792
1589593779236, 131251, -2304, -6592, 3792
1589593779247, 131262, -2448, -6656, 3888
1589593779258, 131273, -2384, -6512, 3888
1589593779269, 131284, -2272, -6512, 3744
1589593779280, 131295, -2304, -6496, 3856
1589593779290, 131306, -2256, -6544, 3808
1589593779301, 131317, -2320, -6496, 3808
1589593779313, 131328, -2288, -6592, 3824
1589593779323, 131339, -2304, -6576, 3808
1589593779335, 131350, -2288, -6528, 3552
1589593779346, 131361, -2320, -6656, 3728
1589593779356, 131372, -2272, -6608, 3824
1589593779367, 131383, -2288, -6704, 3744
1589593779378, 131394, -2352, -6640, 3840
1589593779390, 131405, -2416, -6576, 3904
1589593779401, 131416, -2464, -6560, 3968
1589593779412, 131427, -2384, -6560, 3904
1589593779423, 131438, -2368, -6592, 3840
1589593779433, 131449, -2352, -6560, 3760
1589593779445, 131460, -2368, -6624, 3744
1589593779456, 131471, -2352, -6576, 3696
1589593779467, 131482, -2416, -6608, 3680
1589593779477, 131493, -2320, -6592, 3696
1589593779489, 131504, -2336, -6640, 3712
1589593779499, 131515, -2368, -6608, 3728
1589593779510, 131526, -2320, -6544, 3776
1589593779522, 131537, -2336, -6544, 3872
1589593779532, 131548, -2352, -6480, 3728
1589593779544, 131559, -2384, -6512, 3792
1589593779555, 131570, -2400, -6464, 3792
1589593779565, 131581, -2336, -6480, 3808
1589593779577, 131592, -2368, -6496, 3840
1589593779587, 131603, -2352, -6544, 3824
1589593779598, 131614, -2304, -6640, 3824
1589593779610, 131625, -2288, -6656, 3808
1589593779620, 131636, -2304, -6736, 3872
1589593779632, 131647, -2272, -6704, 3824
1589593779643, 131658, -2272, -6608, 3888
1589593779653, 131669, -2368, -6592, 3952
1589593779665, 131680, -2400, -6528, 4048
1589593779675, 131691, -2384, -6448, 3984
1589593779687, 131702, -2336, -6384, 3840
1589593779697, 131713, -2304, -6320, 3856
1589593779708, 131724, -2320, -6384, 3872
1589593779720, 131735, -2304, -6400, 3872
1589593779730, 131746, -2272, -6496, 3792
1589593779741, 131757, -2240, -6592, 3776
1589593779752, 131768, -2256, -6544, 3760
1589593779764, 131779, -2320, -6544, 3856
1589593779774, 131790, -2320, -6464, 3728
1589593779785, 131801, -2320, -6576, 3792
1589593779797, 131812, -2304, -6576, 3872
1589593779808, 131823, -2288, -6704, 3760
1589593779819, 131834, -2320, -6656, 3760
1589593779830, 131845, -2304, -6672, 3808
1589593779841, 131856, -2336, -6640, 3824
1589593779851, 131867, -2320, -6608, 3792
1589593779863, 131878, -2320, -6608, 3792
1589593779873, 131889, -2224, -6512, 3872
1589593779885, 131900, -2416, -6544, 3808
1589593779895, 131911, -2288, -6624, 3808
1589593779906, 131922, -2256, -6592, 3856
1589593779917, 131933, -2304, -6512, 3776
1589593779929, 131944, -2288, -6576, 3776
1589593779939, 131955, -2336, -6528, 3856
1589593779951, 131966, -2368, -6480, 3808
1589593779962, 131977, -2336, -6464, 3808
1589593779973, 131988, -2352, -6464, 3808
1589593779984, 131999, -2384, -6528, 3824
1589593779995, 132010, -2400, -6528, 3936
1589593780006, 132021, -2288, -6608, 3936
1589593780017, 132032, -2320, -6608, 3888
1589593780027, 132043, -2352, -6560, 3808
1589593780038, 132054, -2224, -6560, 3776
1589593780050, 132065, -2256, -6464, 3792
1589593780061, 132076, -2336, -6512, 3968
1589593780071, 132087, -2288, -6576, 3856
1589593780083, 132098, -2320, -6544, 3888
1589593780094, 132109, -2256, -6592, 3824
1589593780104, 132120, -2352, -6576, 3952
1589593780115, 132131, -2272, -6528, 3952
1589593780127, 132142, -2304, -6720, 3920
1589593780138, 132153, -2256, -6608, 3824
1589593780149, 132164, -2240, -6608, 3792
1589593780160, 132175, -2272, -6672, 3760
1589593780170, 132186, -2320, -6624, 3792
1589593780182, 132197, -2240, -6656, 3760
1589593780192, 132208, -2304, -6624, 3744
1589593780204, 132219, -2368, -6672, 3728
1589593780214, 132230, -2320, -6640, 3744
1589593780226, 132241, -2304, -6720, 3648
1589593780236, 132252, -2288, -6688, 3632
1589593780248, 132263, -2304, -6752, 3488
1589593780259, 132274, -2384, -6768, 3600
1589593780269, 132285, -2288, -6752, 3600
1589593780280, 132296, -2320, -6720, 3376
1589593780292, 132307, -2320, -6624, 3440
1589593780303, 132318, -2320, -6624, 3504
1589593780313, 132329, -2320, -6624, 3472
1589593780324, 132340, -2208, -6608, 3568
1589593780336, 132351, -2304, -6624, 3632
1589593780347, 132362, -2320, -6624, 3536
1589593780357, 132373, -2352, -6672, 3680
1589593780368, 132384, -2320, -6672, 3664
1589593780379, 132395, -2288, -6800, 3728
1589593780391, 132406, -2256, -6768, 3744
1589593780401, 132417, -2336, -6720, 3776
1589593780413, 132428, -2352, -6672, 3776
1589593780424, 132439, -2352, -6544, 3760
1589593780434, 132450, -2224, -6528, 3776
1589593780446, 132461, -2240, -6544, 3712
1589593780456, 132472, -2224, -6512, 3712
1589593780468, 132483, -2240, -6560, 3760
1589593780479, 132494, -2256, -6688, 3728
1589593780490, 132505, -2240, -6672, 3744
1589593780501, 132516, -2240, -6704, 3824
1589593780511, 132527, -2208, -6720, 3680
1589593780522, 132538, -2176, -6832, 3616
1589593780534, 132549, -2240, -6864, 3552
1589593780545, 132560, -2224, -7040, 3408
1589593780556, 132571, -2272, -7072, 3248
1589593780566, 132582, -2256, -7264, 3040
1589593780578, 132593, -2320, -7264, 2896
1589593780588, 132604, -2432, -7264, 2864
1589593780600, 132615, -2528, -7456, 2448
1589593780610, 132626, -2528, -7664, 2208
1589593780622, 132637, -2544, -7920, 1920
1589593780633, 132648, -2528, -8192, 1504
1589593780644, 132659, -2224, -8240, 1008
1589593780654, 132670, -2192, -8272, 784
1589593780665, 132681, -2160, -8320, 688
1589593780676, 132692, -2240, -8448, 832
1589593780688, 132703, -2320, -8416, 960
1589593780698, 132714, -2416, -8160, 1152
1589593780710, 132725, -2496, -8064, 1184
1589593780720, 132736, -2576, -7840, 1216
1589593780732, 132747, -2560, -7648, 1248
1589593780743, 132758, -2448, -7600, 1408
1589593780754, 132769, -2592, -7664, 1712
1589593780765, 132780, -2608, -7648, 2016
1589593780776, 132791, -2688, -7568, 2352
1589593780786, 132802, -2688, -7280, 2304
1589593780798, 132813, -2704, -7200, 2256
1589593780808, 132824, -2784, -6992, 2384
1589593780820, 132835, -2848, -6816, 2720
1589593780831, 132846, -2816, -6720, 2624
1589593780841, 132857, -2784, -6720, 2816
1589593780853, 132868, -2752, -6576, 2688
1589593780863, 132879, -2800, -6624, 2768
1589593780875, 132890, -2896, -6688, 3056
1589593780885, 132901, -3008, -6736, 3424
1589593780897, 132912, -3136, -6608, 3488
1589593780907, 132923, -3040, -6400, 3536
1589593780919, 132934, -2928, -6112, 3808
1589593780930, 132945, -3344, -5792, 3920
1589593780941, 132956, -3504, -5344, 3952
1589593780952, 132967, -3424, -4960, 4032
1589593780963, 132978, -3696, -4848, 4064
1589593780973, 132989, -3760, -4800, 4000
1589593780985, 133000, -3808, -4928, 4016
1589593780996, 133011, -3968, -4992, 3952
1589593781007, 133022, -4080, -5088, 4400
1589593781018, 133033, -4240, -5152, 5040
1589593781029, 133044, -4576, -4800, 5392
1589593781039, 133055, -4544, -4160, 5680
1589593781051, 133066, -4480, -3936, 5840
1589593781062, 133077, -4576, -3808, 5744
1589593781072, 133088, -4512, -3888, 5712
1589593781084, 133099, -4528, -4080, 5808
1589593781094, 133110, -4736, -4192, 5856
1589593781106, 133121, -4944, -4352, 6272
1589593781117, 133132, -5280, -4352, 6672
1589593781127, 133143, -5760, -4192, 7344
1589593781139, 133154, -6352, -3600, 8048
1589593781150, 133165, -6672, -3024, 8464
1589593781161, 133176, -6912, -2704, 8576
1589593781172, 133187, -7088, -2592, 8496
1589593781182, 133198, -7824, -2448, 8240
1589593781194, 133209, -8704, -2288, 8320
1589593781205, 133220, -8928, -2048, 9040
1589593781216, 133231, -11184, -1520, 10144
1589593781226, 133242, -12480, -864, 11584
1589593781238, 133253, -12720, 32, 12752
1589593781249, 133264, -14912, 384, 13488
1589593781260, 133275, -15760, -64, 12960
1589593781271, 133286, -16000, -1328, 11360
1589593781282, 133297, -17616, -2896, 8880
1589593781292, 133308, -18304, -4720, 6064
1589593781304, 133319, -18672, -6320, 4368
1589593781314, 133330, -18608, -7760, 3712
1589593781326, 133341, -18784, -8944, 3536
1589593781337, 133352, -19120, -9024, 4272
1589593781348, 133363, -19296, -8272, 5312
1589593781358, 133374, -20352, -7152, 5664
1589593781370, 133385, -20928, -6928, 4464
1589593781381, 133396, -21216, -7152, 1584
1589593781391, 133407, -19632, -8352, -2480
1589593781403, 133418, -16800, -9744, -4144
1589593781413, 133429, -14352, -10784, -5280
1589593781425, 133440, -13984, -11088, -5552
1589593781436, 133451, -11424, -10944, -5360
1589593781447, 133462, -10976, -10736, -4752
1589593781459, 133473, -10752, -9776, -3616
1589593781468, 133484, -8016, -9008, -2528
1589593781480, 133495, -7216, -9120, -2176
1589593781491, 133506, -8560, -8624, -832
1589593781501, 133517, -6928, -10096, 320
1589593781513, 133528, -4704, -10368, -448
1589593781523, 133539, -4432, -10128, -176
1589593781535, 133550, -4384, -9984, 848
1589593781545, 133561, -3360, -8592, 1632
1589593781556, 133572, -3632, -7696, 1504
1589593781568, 133583, -3696, -6512, 1952
1589593781578, 133594, -3824, -5536, 2320
1589593781590, 133605, -3600, -5232, 2320
1589593781601, 133616, -3136, -5152, 2128
1589593781612, 133627, -2368, -5264, 2160
1589593781623, 133638, -2160, -5072, 2608
1589593781634, 133649, -1904, -4752, 3040
1589593781645, 133660, -1920, -4208, 3552
1589593781656, 133671, -1856, -4064, 3920
1589593781667, 133682, -1744, -3856, 4240
1589593781678, 133693, -1648, -3760, 4560
1589593781688, 133704, -1504, -3920, 4768
1589593781699, 133715, -1168, -4144, 5040
1589593781711, 133726, -976, -4512, 4992
1589593781721, 133737, -512, -4704, 4704
1589593781733, 133748, -240, -4672, 4928
1589593781744, 133759, -272, -4688, 4928
1589593781754, 133770, -240, -4400, 5232
1589593781766, 133781, -288, -4432, 5856
1589593781777, 133792, -448, -4448, 5840
1589593781787, 133803, -608, -4304, 5904
1589593781798, 133814, -720, -4144, 5856
1589593781810, 133825, -816, -4448, 5936
1589593781820, 133836, -864, -4704, 5904
1589593781832, 133847, -656, -5152, 5744
1589593781843, 133858, -704, -5008, 5440
1589593781854, 133869, -624, -4896, 5440
1589593781864, 133880, -560, -4608, 5088
1589593781875, 133891, -752, -4432, 5264
1589593781887, 133902, -928, -4464, 8912
1589593781898, 133913, -2896, -1536, 9168
1589593781909, 133924, -1008, -5440, 3776
1589593781919, 133935, -736, -3824, 7056
1589593781930, 133946, -752, -5168, 5264
1589593781942, 133957, -1072, -4288, 7264
1589593781953, 133968, -1280, -5024, 7120
1589593781964, 133979, -1312, -4800, 6224
1589593781975, 133990, -1328, -4480, 6432
1589593781986, 134001, -1296, -4608, 5744
1589593781997, 134012, -1264, -4704, 5888
1589593782007, 134023, -1120, -5232, 3040
1589593782019, 134034, -1648, -7424, 2048
1589593782029, 134045, -1072, -2688, 8912
1589593782041, 134056, -1424, -5936, 3424
1589593782052, 134067, -1248, -5264, 4688
1589593782063, 134078, -544, -3824, 6544
1589593782073, 134089, -960, -4768, 5408
1589593782085, 134100, -912, -4576, 6624
1589593782096, 134111, -1152, -5040, 6208
1589593782107, 134122, -1328, -4768, 7024
